Pincode,Zone,City,State,COD,PrePaid
461221,Central,SEONI MALWA,MADHYA PRADESH,TRUE,TRUE
461223,Central,SEONI MALWA,MADHYA PRADESH,TRUE,TRUE
515501,South-1,NALLAMADA,ANDHRA PRADESH,TRUE,TRUE
503186,South-1,NAVIPET,TELANGANA,TRUE,TRUE
503235,South-1,NAVIPET,TELANGANA,TRUE,TRUE
503245,South-1,NAVIPET,TELANGANA,TRUE,TRUE
504323,South-1,BOATH,TELANGANA,TRUE,TRUE
504304,South-1,BOATH,TELANGANA,TRUE,TRUE
829301,East,PETARBAR,JHARKHAND,TRUE,TRUE
829123,East,PETARBAR,JHARKHAND,TRUE,TRUE
391243,West,Karjan,GUJARAT,TRUE,TRUE
491107,Central,UTAIPATAN,CHHATTISGARH,TRUE,TRUE
821305,East,ROHTAS,BIHAR,TRUE,TRUE
821115,East,SASARAM,BIHAR,TRUE,TRUE
835205,East,MANDAR,JHARKHAND,TRUE,TRUE
835303,East,RANCHI,JHARKHAND,TRUE,TRUE
445306,Central,PANDHARKAWDA,MAHARASHTRA,TRUE,TRUE
445302,Central,PANDHARKAWDA,MAHARASHTRA,TRUE,TRUE
821111,East,SASARAM,BIHAR,TRUE,TRUE
821109,East,BHABUA,BIHAR,TRUE,TRUE
461110,Central,HOSHANGABAD,MADHYA PRADESH,TRUE,TRUE
591116,South-2,MUNAVALLI,KARNATAKA,TRUE,TRUE
449202,Central,WARORA,MAHARASHTRA,TRUE,TRUE
423705,West,AURANGABAD,MAHARASHTRA,TRUE,TRUE
423704,West,AURANGABAD,MAHARASHTRA,TRUE,TRUE
416528,West,VENGURLA,MAHARASHTRA,TRUE,TRUE
442002,Central,Wardha,MAHARASHTRA,TRUE,TRUE
442005,Central,Wardha,MAHARASHTRA,TRUE,TRUE
442003,Central,Wardha,MAHARASHTRA,TRUE,TRUE
445307,Central,WANI,MAHARASHTRA,TRUE,TRUE
464226,Central,VIDISHA,MADHYA PRADESH,TRUE,TRUE
743429,East,HASNABAD,WEST BENGAL,TRUE,TRUE
743427,East,BASIRHAT,WEST BENGAL,TRUE,TRUE
743292,East,BASIRHAT,WEST BENGAL,TRUE,TRUE
805103,East,NAWADA,BIHAR,TRUE,TRUE
853201,East,NAGARPARA,BIHAR,TRUE,TRUE
802304,East,ARRAH,BIHAR,TRUE,TRUE
768205,East,JHARSUGUDA,ORISSA,TRUE,TRUE
759129,East,ANGUL,ORISSA,TRUE,TRUE
732150,East,ITAHAR,WEST BENGAL,TRUE,TRUE
384175,West,Unjha,GUJARAT,TRUE,TRUE
384130,West,Unjha,GUJARAT,TRUE,TRUE
384290,West,Unjha,GUJARAT,TRUE,TRUE
484660,Central,UMARIA,MADHYA PRADESH,TRUE,TRUE
799103,North East,BISHALGARH,TRIPURA,TRUE,TRUE
784004,North East,TEZPUR,ASSAM,TRUE,TRUE
784002,North East,TEZPUR,ASSAM,TRUE,TRUE
784153,North East,TEZPUR,ASSAM,TRUE,TRUE
784150,North East,TEZPUR,ASSAM,TRUE,TRUE
784025,North East,TEZPUR,ASSAM,TRUE,TRUE
785636,North East,TEOK,ASSAM,TRUE,TRUE
785681,North East,TEOK,ASSAM,TRUE,TRUE
785680,North East,TEOK,ASSAM,TRUE,TRUE
444202,Central,TELHARA,MAHARASHTRA,TRUE,TRUE
517645,South-1,SRIKALAHASTI,ANDHRA PRADESH,TRUE,TRUE
517641,South-1,SRIKALAHASTI,ANDHRA PRADESH,TRUE,TRUE
173214,North,Solan,HIMACHAL PRADESH,TRUE,TRUE
495559,Central,CHAMPA,CHHATTISGARH,TRUE,TRUE
495550,Central,CHAMPA,CHHATTISGARH,TRUE,TRUE
485004,Central,Satna,MADHYA PRADESH,TRUE,TRUE
485003,Central,Satna,MADHYA PRADESH,TRUE,TRUE
485002,Central,Satna,MADHYA PRADESH,TRUE,TRUE
175025,North,SARKAGHAT,HIMACHAL PRADESH,TRUE,TRUE
148007,North,Sangrur,PUNJAB,TRUE,TRUE
148006,North,Sangrur,PUNJAB,TRUE,TRUE
148005,North,Sangrur,PUNJAB,TRUE,TRUE
148004,North,Sangrur,PUNJAB,TRUE,TRUE
148000,North,Sangrur,PUNJAB,TRUE,TRUE
148048,North,Sangrur,PUNJAB,TRUE,TRUE
148002,North,SANGRUR,PUNJAB,TRUE,TRUE
148008,North,Sangrur,PUNJAB,TRUE,TRUE
424310,West,SAKRI,MAHARASHTRA,TRUE,TRUE
263152,North,RUDRAPUR,UTTARAKHAND,TRUE,TRUE
263146,North,RUDRAPUR,UTTARAKHAND,TRUE,TRUE
263150,North,BAZPUR,UTTARAKHAND,TRUE,TRUE
263149,North,PANTNAGAR,UTTARAKHAND,TRUE,TRUE
456005,Central,Ujjain,MADHYA PRADESH,TRUE,TRUE
456004,Central,Ujjain,MADHYA PRADESH,TRUE,TRUE
143423,North,TARN TARAN SAHIB,PUNJAB,TRUE,TRUE
143402,North,TARN TARAN SAHIB,PUNJAB,TRUE,TRUE
143302,North,CHABHAL,PUNJAB,TRUE,TRUE
143413,North,TARN TARAN SAHIB,PUNJAB,TRUE,TRUE
470228,Central,REHLI,MADHYA PRADESH,TRUE,TRUE
581121,South-2,RAMNAGAR KAR,KARNATAKA,TRUE,TRUE
140402,North,RAJPURA,PUNJAB,TRUE,TRUE
496004,Central,Raigarh,CHHATTISGARH,TRUE,TRUE
445216,Central,PUSAD,MAHARASHTRA,TRUE,TRUE
445215,Central,PUSAD,MAHARASHTRA,TRUE,TRUE
723103,East,PURULIA,WEST BENGAL,TRUE,TRUE
516259,South-1,VEMPALLI,ANDHRA PRADESH,TRUE,TRUE
442107,Central,PULGAON,MAHARASHTRA,TRUE,TRUE
230002,North,PRATAPGARH,UTTAR PRADESH,TRUE,TRUE
360576,West,PORBANDAR,GUJARAT,TRUE,TRUE
522318,South-1,PONNUR,ANDHRA PRADESH,TRUE,TRUE
522125,South-1,PONNUR,ANDHRA PRADESH,TRUE,TRUE
505174,South-1,PEDDAPALLI,TELANGANA,TRUE,TRUE
147007,North,Patiala,PUNJAB,TRUE,TRUE
147021,North,PATIALA,PUNJAB,TRUE,TRUE
147006,North,Patiala,PUNJAB,TRUE,TRUE
145003,North,PATHANKOT,PUNJAB,TRUE,TRUE
143535,North,Pathankot,PUNJAB,TRUE,TRUE
385011,West,PALANPUR,GUJARAT,TRUE,TRUE
385521,West,PALANPUR,GUJARAT,TRUE,TRUE
385210,West,PALANPUR,GUJARAT,TRUE,TRUE
385010,West,PALANPUR,GUJARAT,TRUE,TRUE
385515,West,PALANPUR,GUJARAT,TRUE,TRUE
441803,Central,PALANDUR,MAHARASHTRA,TRUE,TRUE
176087,North,DAROH,HIMACHAL PRADESH,TRUE,TRUE
176059,North,PAROR,HIMACHAL PRADESH,TRUE,TRUE
591263,South-2,Nipani,KARNATAKA,TRUE,TRUE
591211,South-2,Nipani,KARNATAKA,TRUE,TRUE
591215,South-2,Nipani,KARNATAKA,TRUE,TRUE
591241,South-2,Nipani,KARNATAKA,TRUE,TRUE
638462,South-2,NAMBIYUR,TAMIL NADU,TRUE,TRUE
387421,West,NADIAD,GUJARAT,TRUE,TRUE
387570,West,NADIAD,GUJARAT,TRUE,TRUE
387510,West,NADIAD,GUJARAT,TRUE,TRUE
387350,West,NADIAD,GUJARAT,TRUE,TRUE
387230,West,NADIAD,GUJARAT,TRUE,TRUE
177038,North,NADAUN,HIMACHAL PRADESH,TRUE,TRUE
221012,North,MUGHAL SARAI,UTTAR PRADESH,TRUE,TRUE
444903,Central,MORSHI,MAHARASHTRA,TRUE,TRUE
444902,Central,MORSHI,MAHARASHTRA,TRUE,TRUE
142002,North,MOGA,PUNJAB,TRUE,TRUE
142011,North,MOGA,PUNJAB,TRUE,TRUE
231312,North,MIRZAPUR,UTTAR PRADESH,TRUE,TRUE
124127,North,MEHAM,HARYANA,TRUE,TRUE
151510,North,MANSA,PUNJAB,TRUE,TRUE
562201,South-2,MAGADI,KARNATAKA,TRUE,TRUE
572126,South-2,KUNIGAL,KARNATAKA,TRUE,TRUE
562131,South-2,KUNIGAL,KARNATAKA,TRUE,TRUE
481105,Central,UKWA,MADHYA PRADESH,TRUE,TRUE
305802,North,KISHANGARH,RAJASTHAN,TRUE,TRUE
431811,West,KINWAT,MAHARASHTRA,TRUE,TRUE
722148,East,KHATRA,WEST BENGAL,TRUE,TRUE
524202,South-1,KAVALI,ANDHRA PRADESH,TRUE,TRUE
392220,West,Karjan,GUJARAT,TRUE,TRUE
742132,East,KANDI,WEST BENGAL,TRUE,TRUE
362003,West,JUNAGADH,GUJARAT,TRUE,TRUE
326023,North,JHALAWAR,RAJASTHAN,TRUE,TRUE
457339,Central,JAORA,MADHYA PRADESH,TRUE,TRUE
815357,East,KARON,JHARKHAND,TRUE,TRUE
361142,West,Jamnagar,GUJARAT,TRUE,TRUE
587119,South-2,Jamkhandi,KARNATAKA,TRUE,TRUE
756086,East,JALESWAR,WEST BENGAL,TRUE,TRUE
176043,North,BHOTA,HIMACHAL PRADESH,TRUE,TRUE
494223,Central,BASTAR,CHHATTISGARH,TRUE,TRUE
461551,Central,ITARSI,MADHYA PRADESH,TRUE,TRUE
461445,Central,ITARSI,MADHYA PRADESH,TRUE,TRUE
461446,Central,ITARSI,MADHYA PRADESH,TRUE,TRUE
680698,South-2,MALA KL,KERALA,TRUE,TRUE
680694,South-2,MALA KL,KERALA,TRUE,TRUE
680305,South-2,IRINJALAKUDA,KERALA,TRUE,TRUE
204105,North,HATHRAS,UTTAR PRADESH,TRUE,TRUE
202139,North,HATHRAS,UTTAR PRADESH,TRUE,TRUE
177027,North,Hamirpur,HIMACHAL PRADESH,TRUE,TRUE
143537,North,Gurdaspur,PUNJAB,TRUE,TRUE
473249,Central,GUNA,MADHYA PRADESH,TRUE,TRUE
470232,Central,Garhakota,MADHYA PRADESH,TRUE,TRUE
737135,East,GANGTOK,SIKKIM,TRUE,TRUE
382043,West,Gandhinagar,GUJARAT,TRUE,TRUE
370202,West,GANDHIDHAM,GUJARAT,TRUE,TRUE
206126,North,BAKEWAR,UTTAR PRADESH,TRUE,TRUE
206003,North,ETAWAH,UTTAR PRADESH,TRUE,TRUE
207120,North,ETAH,UTTAR PRADESH,TRUE,TRUE
680563,South-2,OLLUR,KERALA,TRUE,TRUE
680570,South-2,EDAMUTTAM,KERALA,TRUE,TRUE
491004,Central,DURG,CHHATTISGARH,TRUE,TRUE
491003,Central,DURG,CHHATTISGARH,TRUE,TRUE
491002,Central,DURG,CHHATTISGARH,TRUE,TRUE
794112,North East,DEKACHANG,MEGHALAYA,TRUE,TRUE
506112,South-1,MAHABUBABAD,TELANGANA,TRUE,TRUE
248202,North,DOIWALA,UTTARAKHAND,TRUE,TRUE
562163,South-2,Doddaballapura,KARNATAKA,TRUE,TRUE
786172,North East,DIGBOI,ASSAM,TRUE,TRUE
148017,North,Dhuri,PUNJAB,TRUE,TRUE
424301,West,DHULE,MAHARASHTRA,TRUE,TRUE
799262,North East,DHARMANAGAR,TRIPURA,TRUE,TRUE
799261,North East,DHARMANAGAR,TRIPURA,TRUE,TRUE
799260,North East,DHARMANAGAR,TRIPURA,TRUE,TRUE
799254,North East,DHARMANAGAR,TRIPURA,TRUE,TRUE
493770,Central,DHAMTARI,CHHATTISGARH,TRUE,TRUE
491227,Central,DHAMTARI,CHHATTISGARH,TRUE,TRUE
416805,West,DEVGAD,MAHARASHTRA,TRUE,TRUE
425202,West,BHUSAWAL,MAHARASHTRA,TRUE,TRUE
470771,Central,DAMOH,MADHYA PRADESH,TRUE,TRUE
470675,Central,DAMOH,MADHYA PRADESH,TRUE,TRUE
470672,Central,DAMOH,MADHYA PRADESH,TRUE,TRUE
363430,West,SAYLA GJ,GUJARAT,TRUE,TRUE
505525,South-1,Choppadandi,TELANGANA,TRUE,TRUE
689623,South-2,ALLAPEY,KERALA,TRUE,TRUE
689506,South-2,ALLAPEY,KERALA,TRUE,TRUE
689124,South-2,ALLAPEY,KERALA,TRUE,TRUE
689123,South-2,ALLAPEY,KERALA,TRUE,TRUE
689511,South-2,ALLAPEY,KERALA,TRUE,TRUE
444710,Central,CHANDUR RAILWAY,MAHARASHTRA,TRUE,TRUE
202414,North,CHANDAUSI,UTTAR PRADESH,TRUE,TRUE
785699,North East,GOLAGHAT,ASSAM,TRUE,TRUE
246764,North,NAGINA,UTTAR PRADESH,TRUE,TRUE
246721,North,BIJNOR,UTTAR PRADESH,TRUE,TRUE
490027,Central,Bhilai,CHHATTISGARH,TRUE,TRUE
364071,West,BHAVNAGAR,GUJARAT,TRUE,TRUE
364061,West,BHAVNAGAR,GUJARAT,TRUE,TRUE
364055,West,BHAVNAGAR,GUJARAT,TRUE,TRUE
364005,West,BHAVNAGAR,GUJARAT,TRUE,TRUE
364006,West,BHAVNAGAR,GUJARAT,TRUE,TRUE
364003,West,BHAVNAGAR,GUJARAT,TRUE,TRUE
364004,West,BHAVNAGAR,GUJARAT,TRUE,TRUE
364002,West,BHAVNAGAR,GUJARAT,TRUE,TRUE
392014,West,Bharuch,GUJARAT,TRUE,TRUE
392013,West,Bharuch,GUJARAT,TRUE,TRUE
392221,West,Bharuch,GUJARAT,TRUE,TRUE
392163,West,Bharuch,GUJARAT,TRUE,TRUE
392162,West,Bharuch,GUJARAT,TRUE,TRUE
143508,North,Batala,PUNJAB,TRUE,TRUE
143511,North,DERA BABA NANAK,PUNJAB,TRUE,TRUE
492112,Central,BASNA,CHHATTISGARH,TRUE,TRUE
483775,Central,BARHI,MADHYA PRADESH,TRUE,TRUE
483880,Central,BARHI,MADHYA PRADESH,TRUE,TRUE
503301,South-1,BANSWADA,TELANGANA,TRUE,TRUE
722132,East,Bankura,WEST BENGAL,TRUE,TRUE
177119,North,BANGANA,HIMACHAL PRADESH,TRUE,TRUE
177041,North,GALORE,HIMACHAL PRADESH,TRUE,TRUE
177039,North,BANGANA,HIMACHAL PRADESH,TRUE,TRUE
174320,North,BANGANA,HIMACHAL PRADESH,TRUE,TRUE
174312,North,BANGANA,HIMACHAL PRADESH,TRUE,TRUE
174309,North,BANGANA,HIMACHAL PRADESH,TRUE,TRUE
174304,North,BANGANA,HIMACHAL PRADESH,TRUE,TRUE
591104,South-2,BAILHONGAL,KARNATAKA,TRUE,TRUE
466117,Central,ASHTA,MADHYA PRADESH,TRUE,TRUE
466221,Central,ASHTA,MADHYA PRADESH,TRUE,TRUE
484116,Central,ANUPPUR,MADHYA PRADESH,TRUE,TRUE
388122,West,ANAND,GUJARAT,TRUE,TRUE
388350,West,ANAND,GUJARAT,TRUE,TRUE
244245,North,AMROHA,UTTAR PRADESH,TRUE,TRUE
444608,Central,AMRAVATI,MAHARASHTRA,TRUE,TRUE
444125,Central,DAHIHANDA,MAHARASHTRA,TRUE,TRUE
444104,Central,Akola,MAHARASHTRA,TRUE,TRUE
691521,South-2,ADOOR,KERALA,TRUE,TRUE
492101,Central,RAIPUR,CHHATTISGARH,TRUE,TRUE
852124,East,SAHARSA,BIHAR,TRUE,TRUE
822212,East,SAHARSA,BIHAR,TRUE,TRUE
769041,East,ROURKELA,ORISSA,TRUE,TRUE
829101,East,RAMGARH,JHARKHAND,TRUE,TRUE
801113,East,NAUBATPUR,BIHAR,TRUE,TRUE
801506,East,PATNA,BIHAR,TRUE,TRUE
732143,East,Malda,WEST BENGAL,TRUE,TRUE
732141,East,Malda,WEST BENGAL,TRUE,TRUE
721135,East,KHARAGPUR,WEST BENGAL,TRUE,TRUE
721437,East,KHARAGPUR,WEST BENGAL,TRUE,TRUE
854109,East,KATIHAR,BIHAR,TRUE,TRUE
735133,East,JALPAIGURI,WEST BENGAL,TRUE,TRUE
825335,East,HAZARIBAGH,JHARKHAND,TRUE,TRUE
825317,East,HAZARIBAGH,JHARKHAND,TRUE,TRUE
721670,East,HALDIA,WEST BENGAL,TRUE,TRUE
721645,East,HALDIA,WEST BENGAL,TRUE,TRUE
721628,East,HALDIA,WEST BENGAL,TRUE,TRUE
721605,East,HALDIA,WEST BENGAL,TRUE,TRUE
713363,East,PANDAVESWAR  WB,WEST BENGAL,TRUE,TRUE
814143,East,DEOGHAR,JHARKHAND,TRUE,TRUE
814115,East,DEOGHAR,JHARKHAND,TRUE,TRUE
814114,East,DEOGHAR,JHARKHAND,TRUE,TRUE
736170,East,COOCH BEHAR,WEST BENGAL,TRUE,TRUE
802103,East,DUMRAON,BIHAR,TRUE,TRUE
802114,East,DUMRAON,BIHAR,TRUE,TRUE
802102,East,DUMRAON,BIHAR,TRUE,TRUE
802122,East,BUXAR,BIHAR,TRUE,TRUE
827015,East,Bokaro,JHARKHAND,TRUE,TRUE
845459,East,BETTIAH,BIHAR,TRUE,TRUE
743363,East,CANNING,WEST BENGAL,TRUE,TRUE
756017,East,BALASORE,ORISSA,TRUE,TRUE
756018,East,BALASORE,ORISSA,TRUE,TRUE
713362,East,HARIPUR,WEST BENGAL,TRUE,TRUE
713360,East,KULTI,WEST BENGAL,TRUE,TRUE
713339,East,ASANSOL,WEST BENGAL,TRUE,TRUE
713337,East,ASANSOL,WEST BENGAL,TRUE,TRUE
713336,East,DOMAHANI,WEST BENGAL,TRUE,TRUE
713332,East,DOMAHANI,WEST BENGAL,TRUE,TRUE
784524,North East,UDALGURI,ASSAM,TRUE,TRUE
784513,North East,UDALGURI,ASSAM,TRUE,TRUE
784510,North East,UDALGURI,ASSAM,TRUE,TRUE
784508,North East,UDALGURI,ASSAM,TRUE,TRUE
784509,North East,UDALGURI,ASSAM,TRUE,TRUE
207403,North,KASGANJ,UTTAR PRADESH,TRUE,TRUE
784178,North East,GOHPUR,ASSAM,TRUE,TRUE
784169,North East,GOHPUR,ASSAM,TRUE,TRUE
784168,North East,GOHPUR,ASSAM,TRUE,TRUE
825106,East,DHAWATAND,JHARKHAND,TRUE,TRUE
825167,East,DHAWATAND,JHARKHAND,TRUE,TRUE
581333,South-2,KUMTA,KARNATAKA,TRUE,TRUE
581332,South-2,KUMTA,KARNATAKA,TRUE,TRUE
581440,South-2,KUMTA,KARNATAKA,TRUE,TRUE
581330,South-2,KUMTA,KARNATAKA,TRUE,TRUE
581327,South-2,KAVALAKKI,KARNATAKA,TRUE,TRUE
581343,South-2,KUMTA,KARNATAKA,TRUE,TRUE
731236,East,BOLPUR,WEST BENGAL,TRUE,TRUE
713172,East,BUDBUD,WEST BENGAL,TRUE,TRUE
788120,North East,DHOLAI,ASSAM,TRUE,TRUE
788114,North East,DHOLAI,ASSAM,TRUE,TRUE
788116,North East,SONAIMUKH,ASSAM,TRUE,TRUE
788124,North East,SONAIMUKH,ASSAM,TRUE,TRUE
788123,North East,DHOLAI,ASSAM,TRUE,TRUE
788121,North East,SONAIMUKH,ASSAM,TRUE,TRUE
788115,North East,SONAIMUKH,ASSAM,TRUE,TRUE
629804,South-2,MANAVALAKURICHI,TAMIL NADU,TRUE,TRUE
629803,South-2,MANAVALAKURICHI,TAMIL NADU,TRUE,TRUE
629175,South-2,SAMIYARMADAM,TAMIL NADU,TRUE,TRUE
629174,South-2,KARUNAGAL,TAMIL NADU,TRUE,TRUE
629159,South-2,KARUNAGAL,TAMIL NADU,TRUE,TRUE
629157,South-2,KARUNAGAL,TAMIL NADU,TRUE,TRUE
629156,South-2,KARUNAGAL,TAMIL NADU,TRUE,TRUE
752035,East,BALUGAON,ORISSA,TRUE,TRUE
752031,East,BALUGAON,ORISSA,TRUE,TRUE
752030,East,BALUGAON,ORISSA,TRUE,TRUE
752064,East,RAJSUNAKHALA,ORISSA,TRUE,TRUE
752066,East,RAJSUNAKHALA,ORISSA,TRUE,TRUE
752065,East,RAJSUNAKHALA,ORISSA,TRUE,TRUE
752063,East,KANTILO,ORISSA,TRUE,TRUE
752077,East,KANTILO,ORISSA,TRUE,TRUE
752078,East,KANTILO,ORISSA,TRUE,TRUE
752070,East,NAYAGARH,ORISSA,TRUE,TRUE
752080,East,NAYAGARH,ORISSA,TRUE,TRUE
752068,East,NAYAGARH,ORISSA,TRUE,TRUE
752069,East,NAYAGARH,ORISSA,TRUE,TRUE
735225,East,BANARHAT,WEST BENGAL,TRUE,TRUE
737134,East,SINGTAM,SIKKIM,TRUE,TRUE
591301,South-2,RAMNAGAR KAR,KARNATAKA,TRUE,TRUE
581453,South-2,RAMNAGAR KAR,KARNATAKA,TRUE,TRUE
385560,West,SHIHORITH,GUJARAT,TRUE,TRUE
385550,West,SHIHORITH,GUJARAT,TRUE,TRUE
385555,West,SHIHORITH,GUJARAT,TRUE,TRUE
581329,South-2,HALIYAL,KARNATAKA,TRUE,TRUE
581325,South-2,DANDELI,KARNATAKA,TRUE,TRUE
402403,West,SHRIVARDHAN,MAHARASHTRA,TRUE,TRUE
402105,West,SHRIVARDHAN,MAHARASHTRA,TRUE,TRUE
402110,West,SHRIVARDHAN,MAHARASHTRA,TRUE,TRUE
495115,Central,LORMI,CHHATTISGARH,TRUE,TRUE
495330,Central,TAKHATPUR,CHHATTISGARH,TRUE,TRUE
495334,Central,MUNGELI,CHHATTISGARH,TRUE,TRUE
493228,Central,BALODABAZAR,CHHATTISGARH,TRUE,TRUE
493196,Central,BALODABAZAR,CHHATTISGARH,TRUE,TRUE
382115,West,SANAND,GUJARAT,TRUE,TRUE
382110,West,SANAND,GUJARAT,TRUE,TRUE
412304,West,SUPE MORGAON,MAHARASHTRA,TRUE,TRUE
412204,West,SUPE MORGAON,MAHARASHTRA,TRUE,TRUE
689646,South-2,PATHANAMTHITTA,KERALA,TRUE,TRUE
689645,South-2,PATHANAMTHITTA,KERALA,TRUE,TRUE
533430,South-1,YELESWARAM,ANDHRA PRADESH,TRUE,TRUE
533432,South-1,YELESWARAM,ANDHRA PRADESH,TRUE,TRUE
533429,South-1,YELESWARAM,ANDHRA PRADESH,TRUE,TRUE
799288,North East,KUMARGHAT,TRIPURA,TRUE,TRUE
799290,North East,KUMARGHAT,TRIPURA,TRUE,TRUE
799264,North East,KUMARGHAT,TRIPURA,TRUE,TRUE
630211,South-2,THIRUPPATHUR,TAMIL NADU,TRUE,TRUE
630210,South-2,THIRUPPATHUR,TAMIL NADU,TRUE,TRUE
630205,South-2,THIRUPPATHUR,TAMIL NADU,TRUE,TRUE
630611,South-2,THIRUPPUVANAM,TAMIL NADU,TRUE,TRUE
627119,South-2,VALLIYOOR,TAMIL NADU,TRUE,TRUE
627108,South-2,TIRUNELVELI,TAMIL NADU,TRUE,TRUE
627103,South-2,VALLIYOOR,TAMIL NADU,TRUE,TRUE
627102,South-2,VALLIYOOR,TAMIL NADU,TRUE,TRUE
284204,North,MAURANIPUR,UTTAR PRADESH,TRUE,TRUE
284205,North,MAURANIPUR,UTTAR PRADESH,TRUE,TRUE
621113,South-2,PERAMBALUR,TAMIL NADU,TRUE,TRUE
621708,South-2,PERAMBALUR,TAMIL NADU,TRUE,TRUE
621717,South-2,PERAMBALUR,TAMIL NADU,TRUE,TRUE
621107,South-2,PERAMBALUR,TAMIL NADU,TRUE,TRUE
123301,North,KOSLI,HARYANA,TRUE,TRUE
522412,South-1,SATTENAPALLI,ANDHRA PRADESH,TRUE,TRUE
522409,South-1,KROSUR,ANDHRA PRADESH,TRUE,TRUE
522410,South-1,KROSUR,ANDHRA PRADESH,TRUE,TRUE
509205,South-1,MARIKAL,TELANGANA,TRUE,TRUE
509409,South-1,MARIKAL,TELANGANA,TRUE,TRUE
509351,South-1,MARIKAL,TELANGANA,TRUE,TRUE
209101,North,AKBARPUR KANPUR DEHAT,UTTAR PRADESH,TRUE,TRUE
415405,West,BATTISSHIRALA,MAHARASHTRA,TRUE,TRUE
531219,South-1,KOTHAVALASA,ANDHRA PRADESH,TRUE,TRUE
535240,South-1,KOTHAVALASA,ANDHRA PRADESH,TRUE,TRUE
522258,South-1,CHERUKUPALLI,ANDHRA PRADESH,TRUE,TRUE
522341,South-1,CHERUKUPALLI,ANDHRA PRADESH,TRUE,TRUE
522325,South-1,CHERUKUPALLI,ANDHRA PRADESH,TRUE,TRUE
695551,South-2,TRIVANDRUM,KERALA,TRUE,TRUE
695545,South-2,TRIVANDRUM,KERALA,TRUE,TRUE
841418,East,MASHRAKH,BIHAR,TRUE,TRUE
841417,East,MASHRAKH,BIHAR,TRUE,TRUE
841424,East,MASHRAKH,BIHAR,TRUE,TRUE
521133,South-1,KUCHIPUDI,ANDHRA PRADESH,TRUE,TRUE
152021,North,ZIRA,PUNJAB,TRUE,TRUE
442501,Central,CHANDRAPUR,MAHARASHTRA,TRUE,TRUE
442914,Central,WARORA,MAHARASHTRA,TRUE,TRUE
695526,South-2,VIZHINJAM,KERALA,TRUE,TRUE
695525,South-2,VIZHINJAM,KERALA,TRUE,TRUE
362256,West,VERAVAL,GUJARAT,TRUE,TRUE
799104,North East,AMARPUR,TRIPURA,TRUE,TRUE
788156,North East,SHIVBARI,ASSAM,TRUE,TRUE
690538,South-2,SASTHAMKOTTA,KERALA,TRUE,TRUE
741151,East,HANSKHALI,WEST BENGAL,TRUE,TRUE
741505,East,HANSKHALI,WEST BENGAL,TRUE,TRUE
741502,East,HANSKHALI,WEST BENGAL,TRUE,TRUE
741167,East,HANSKHALI,WEST BENGAL,TRUE,TRUE
473222,Central,GUNA,MADHYA PRADESH,TRUE,TRUE
761041,East,PURSHOTAMPUR,ORISSA,TRUE,TRUE
754004,East,KAKATPUR,ORISSA,TRUE,TRUE
752109,East,KAKATPUR,ORISSA,TRUE,TRUE
466446,Central,NASRULLAGUNJ,MADHYA PRADESH,TRUE,TRUE
574122,South-2,NARAVI,KARNATAKA,TRUE,TRUE
574107,South-2,NARAVI,KARNATAKA,TRUE,TRUE
508114,South-1,CHOUTUPPAL,TELANGANA,TRUE,TRUE
177045,North,NADAUN,HIMACHAL PRADESH,TRUE,TRUE
177044,North,NADAUN,HIMACHAL PRADESH,TRUE,TRUE
176036,North,JAWALA JI,HIMACHAL PRADESH,TRUE,TRUE
591220,South-2,KUDCHI,KARNATAKA,TRUE,TRUE
201201,North,MODINAGAR,UTTAR PRADESH,TRUE,TRUE
508217,South-1,MIRYALAGUDA,TELANGANA,TRUE,TRUE
713401,East,MEMARI,WEST BENGAL,TRUE,TRUE
735219,East,JALPAIGURI,WEST BENGAL,TRUE,TRUE
735302,East,MAYNAGURI,WEST BENGAL,TRUE,TRUE
507164,South-1,SATHUPALLY,TELANGANA,TRUE,TRUE
504207,South-1,MANCHERIAL,TELANGANA,TRUE,TRUE
680641,South-2,MANALUR,KERALA,TRUE,TRUE
680615,South-2,MANALUR,KERALA,TRUE,TRUE
341509,North,NAWA RJ,RAJASTHAN,TRUE,TRUE
507163,South-1,Khammam,TELANGANA,TRUE,TRUE
507170,South-1,Khammam,TELANGANA,TRUE,TRUE
362248,West,KESHOD,GUJARAT,TRUE,TRUE
494335,Central,BHILAI,CHHATTISGARH,TRUE,TRUE
494336,Central,CHARAMA,CHHATTISGARH,TRUE,TRUE
494333,Central,BHILAI,CHHATTISGARH,TRUE,TRUE
431125,West,MANJARSUMBA,MAHARASHTRA,TRUE,TRUE
735132,East,JALPAIGURI,WEST BENGAL,TRUE,TRUE
425004,West,Jalgaon,MAHARASHTRA,TRUE,TRUE
425103,West,PALDHI,MAHARASHTRA,TRUE,TRUE
505455,South-1,Jagtial,TELANGANA,TRUE,TRUE
505129,South-1,JAMMIKUNTA,TELANGANA,TRUE,TRUE
505498,South-1,HUZURABAD,TELANGANA,TRUE,TRUE
360312,West,GONDAL,GUJARAT,TRUE,TRUE
505188,South-1,Godavari Khani,TELANGANA,TRUE,TRUE
470666,Central,Garhakota,MADHYA PRADESH,TRUE,TRUE
151213,North,Faridkot,PUNJAB,TRUE,TRUE
425110,West,ERANDOL,MAHARASHTRA,TRUE,TRUE
761013,East,SHERAGADA,ORISSA,TRUE,TRUE
670581,South-2,NADUVIL,KERALA,TRUE,TRUE
